t, j0, j1, j2, j3, j4, j5, l0x, l0y, l0z, l1x, l1y, l1z, l2x, l2y, l2z, l3x, l3y, l3z, l4x, l4y, l4z, l5x, l5y, l5z, l6x, l6y, l6z, ed
0.0179999999999, -0.693437376327, -1.44692657714, 1.24891219094, 0.197704863118, -0.693453019501, -3.14115924246,  0.        , 0.        , 0.1273    , 0.14122206, 0.16991544, 0.1273    , 0.08949789,-0.01061651, 0.73461082, 0.52102667,-0.36927363, 0.84719534, 0.59446897,-0.28090939, 0.84719534, 0.59449651,-0.28093228, 0.73149535, 0.39842258
0.038, -0.693437376327, -1.44692657714, 1.24891219094, 0.197704863118, -0.693453019501, -3.14115924246,  0.        , 0.        , 0.1273    , 0.14122206, 0.16991544, 0.1273    , 0.08949789,-0.01061651, 0.73461082, 0.52102667,-0.36927363, 0.84719534, 0.59446897,-0.28090939, 0.84719534, 0.59449651,-0.28093228, 0.73149535, 0.39842258
0.057, -0.693437376327, -1.44692657714, 1.24891219094, 0.197704863118, -0.693453019501, -3.14115924246,  0.        , 0.        , 0.1273    , 0.14122206, 0.16991544, 0.1273    , 0.08949789,-0.01061651, 0.73461082, 0.52102667,-0.36927363, 0.84719534, 0.59446897,-0.28090939, 0.84719534, 0.59449651,-0.28093228, 0.73149535, 0.39842258
0.081, -0.693437376327, -1.44692657714, 1.24891219094, 0.197704863118, -0.693453019501, -3.14115924246,  0.        , 0.        , 0.1273    , 0.14122206, 0.16991544, 0.1273    , 0.08949789,-0.01061651, 0.73461082, 0.52102667,-0.36927363, 0.84719534, 0.59446897,-0.28090939, 0.84719534, 0.59449651,-0.28093228, 0.73149535, 0.39842258
0.098, -0.693437376327, -1.44692657714, 1.24891219094, 0.197704863118, -0.693453019501, -3.14115924246,  0.        , 0.        , 0.1273    , 0.14122206, 0.16991544, 0.1273    , 0.08949789,-0.01061651, 0.73461082, 0.52102667,-0.36927363, 0.84719534, 0.59446897,-0.28090939, 0.84719534, 0.59449651,-0.28093228, 0.73149535, 0.39842258
0.117, -0.693437376327, -1.44692657714, 1.24891219094, 0.197704863118, -0.693453019501, -3.14115924246,  0.        , 0.        , 0.1273    , 0.14122206, 0.16991544, 0.1273    , 0.08949789,-0.01061651, 0.73461082, 0.52102667,-0.36927363, 0.84719534, 0.59446897,-0.28090939, 0.84719534, 0.59449651,-0.28093228, 0.73149535, 0.39842258
0.137, -0.693437376327, -1.44692657714, 1.24891219094, 0.197704863118, -0.693453019501, -3.14115924246,  0.        , 0.        , 0.1273    , 0.14122206, 0.16991544, 0.1273    , 0.08949789,-0.01061651, 0.73461082, 0.52102667,-0.36927363, 0.84719534, 0.59446897,-0.28090939, 0.84719534, 0.59449651,-0.28093228, 0.73149535, 0.39842258
0.157, -0.693437376327, -1.44692657714, 1.24891219094, 0.197704863118, -0.693453019501, -3.14115924246,  0.        , 0.        , 0.1273    , 0.14122206, 0.16991544, 0.1273    , 0.08949789,-0.01061651, 0.73461082, 0.52102667,-0.36927363, 0.84719534, 0.59446897,-0.28090939, 0.84719534, 0.59449651,-0.28093228, 0.73149535, 0.39842258
0.177, -0.693437376327, -1.44692657714, 1.24891219094, 0.197704863118, -0.693453019501, -3.14115924246,  0.        , 0.        , 0.1273    , 0.14122206, 0.16991544, 0.1273    , 0.08949789,-0.01061651, 0.73461082, 0.52102667,-0.36927363, 0.84719534, 0.59446897,-0.28090939, 0.84719534, 0.59449651,-0.28093228, 0.73149535, 0.39842258
0.197, -0.693437376327, -1.44692657714, 1.24891219094, 0.197704863118, -0.693453019501, -3.14115924246,  0.        , 0.        , 0.1273    , 0.14122206, 0.16991544, 0.1273    , 0.08949789,-0.01061651, 0.73461082, 0.52102667,-0.36927363, 0.84719534, 0.59446897,-0.28090939, 0.84719534, 0.59449651,-0.28093228, 0.73149535, 0.39842258
0.217, -0.693437376327, -1.44692657714, 1.24891219094, 0.197704863118, -0.693453019501, -3.14115924246,  0.        , 0.        , 0.1273    , 0.14122206, 0.16991544, 0.1273    , 0.08949789,-0.01061651, 0.73461082, 0.52102667,-0.36927363, 0.84719534, 0.59446897,-0.28090939, 0.84719534, 0.59449651,-0.28093228, 0.73149535, 0.39842258
0.237, -0.693437376327, -1.44692657714, 1.24891219094, 0.197704863118, -0.693453019501, -3.14115924246,  0.        , 0.        , 0.1273    , 0.14122206, 0.16991544, 0.1273    , 0.08949789,-0.01061651, 0.73461082, 0.52102667,-0.36927363, 0.84719534, 0.59446897,-0.28090939, 0.84719534, 0.59449651,-0.28093228, 0.73149535, 0.39842258
0.257, -0.693437376327, -1.44692657714, 1.24891219094, 0.197704863118, -0.693453019501, -3.14115924246,  0.        , 0.        , 0.1273    , 0.14122206, 0.16991544, 0.1273    , 0.08949789,-0.01061651, 0.73461082, 0.52102667,-0.36927363, 0.84719534, 0.59446897,-0.28090939, 0.84719534, 0.59449651,-0.28093228, 0.73149535, 0.39842258
0.276, -0.693426731381, -1.44689857217, 1.24886153248, 0.197673297249, -0.69346697754, -3.14105044374,  0.        , 0.        , 0.1273    , 0.14122206, 0.16991544, 0.1273    , 0.08949789,-0.01061651, 0.73461082, 0.52102667,-0.36927363, 0.84719534, 0.59446897,-0.28090939, 0.84719534, 0.59449651,-0.28093228, 0.73149535, 0.39842258
0.297, -0.693344679736, -1.44668270938, 1.24847105292, 0.197429984774, -0.693574567263, -3.14021181453,  0.        , 0.        , 0.1273    , 0.14122206, 0.16991544, 0.1273    , 0.08949789,-0.01061651, 0.73461082, 0.52102667,-0.36927363, 0.84719534, 0.59446897,-0.28090939, 0.84719534, 0.59449651,-0.28093228, 0.73149535, 0.39842258
0.317, -0.693132996177, -1.44612581399, 1.24746365582, 0.196802262714, -0.693852137788, -3.13804823766,  0.        , 0.        , 0.1273    , 0.14120631, 0.16992853, 0.1273    , 0.08961278,-0.01070287, 0.73459237, 0.52115771,-0.36930579, 0.84728757, 0.59459182,-0.28093474, 0.84728757, 0.59466138,-0.28099254, 0.73158761, 0.39846316
0.337, -0.692755267003, -1.44513209972, 1.24566603988, 0.195682143217, -0.694347439399, -3.1341875163,  0.        , 0.        , 0.1273    , 0.14120631, 0.16992853, 0.1273    , 0.08961278,-0.01070287, 0.73459237, 0.52115771,-0.36930579, 0.84728757, 0.59459182,-0.28093474, 0.84728757, 0.59466138,-0.28099254, 0.73158761, 0.39846316
0.358, -0.692193717042, -1.4436548195, 1.2429935999, 0.194016905323, -0.695083783823, -3.12844794552,  0.        , 0.        , 0.1273    , 0.14110612, 0.17001173, 0.1273    , 0.09034361,-0.0112514 , 0.73447416, 0.52199072,-0.36950933, 0.84787312, 0.59537272,-0.28109501, 0.84787312, 0.5957096 ,-0.28137462, 0.73217394, 0.39872236
0.377, -0.691446020919, -1.44168787525, 1.23943525264, 0.191799640006, -0.696064225158, -3.12080572309,  0.        , 0.        , 0.1273    , 0.14110612, 0.17001173, 0.1273    , 0.09034361,-0.0112514 , 0.73447416, 0.52199072,-0.36950933, 0.84787312, 0.59537272,-0.28109501, 0.84787312, 0.5957096 ,-0.28137462, 0.73217394, 0.39872236
0.398, -0.690522114294, -1.43925742762, 1.23503826283, 0.189059795227, -0.697275740788, -3.11136236021,  0.        , 0.        , 0.1273    , 0.14101063, 0.17009094, 0.1273    , 0.09104038,-0.01177308, 0.73436018, 0.52278395,-0.36970181, 0.84842949, 0.59611629,-0.2812463 , 0.84842949, 0.59670811,-0.28173693, 0.73273204, 0.39897117
0.412, -0.689441005111, -1.43641350567, 1.22989306906, 0.185853720978, -0.698693412317, -3.10031209226,  0.        , 0.        , 0.1273    , 0.14072611, 0.17032641, 0.1273    , 0.09311729,-0.01332069, 0.73401307, 0.52514295,-0.37026646, 0.85007701, 0.59832733,-0.28168849, 0.85007701, 0.59967942,-0.2828056 , 0.7343903 , 0.3997224 
0.432, -0.688227584848, -1.43322161663, 1.22411810976, 0.182255214341, -0.700284606482, -3.08790928958,  0.        , 0.        , 0.1273    , 0.14072611, 0.17032641, 0.1273    , 0.09311729,-0.01332069, 0.73401307, 0.52514295,-0.37026646, 0.85007701, 0.59832733,-0.28168849, 0.85007701, 0.59967942,-0.2828056 , 0.7343903 , 0.3997224 
0.454, -0.686909439764, -1.42975435556, 1.21784464912, 0.178346064529, -0.702013156084, -3.07443586817,  0.        , 0.        , 0.1273    , 0.14054189, 0.17047845, 0.1273    , 0.09446274,-0.01431737, 0.73378234, 0.52666681,-0.37062502, 0.85113561, 0.59975539,-0.28196798, 0.85113561, 0.60160026,-0.28348889, 0.73546032, 0.40021661
0.477, -0.685513662151, -1.42608301514, 1.21120160304, 0.174206597942, -0.703843540907, -3.06016870048,  0.        , 0.        , 0.1273    , 0.14010986, 0.1708337 , 0.1273    , 0.09761998,-0.01663813, 0.73322288, 0.53022938,-0.37144426, 0.85359317, 0.60309328,-0.28260248, 0.85359317, 0.60609533,-0.28506462, 0.73795834, 0.40139889
0.497, -0.684063661581, -1.42226919531, 1.20430036506, 0.169906223211, -0.705745068642, -3.04534702615,  0.        , 0.        , 0.1273    , 0.14010986, 0.1708337 , 0.1273    , 0.09761998,-0.01663813, 0.73322288, 0.53022938,-0.37144426, 0.85359317, 0.60309328,-0.28260248, 0.85359317, 0.60609533,-0.28506462, 0.73795834, 0.40139889
