t, j0, j1, j2, j3, j4, j5, l0x, l0y, l0z, l1x, l1y, l1z, l2x, l2y, l2z, l3x, l3y, l3z, l4x, l4y, l4z, l5x, l5y, l5z, l6x, l6y, l6z, ed
0.00399999999999, -0.000872197450028, 0.000111381811346, -7.70927749345e-05, -4.46316724956e-05, 8.7615390223e-06, 8.21214755886e-05, 0.        ,0.        ,0.1273    ,0.0001927 ,0.22094092,0.1273    ,0.61204254,0.0485072 ,0.12723183,1.18434232,0.04800804,0.12721221,1.18444253,0.16290799,0.12721221,1.18444373,0.16290799,0.01151221,0.88068938
0.018, -0.000872197450027, 0.000111381811347, -7.70927749345e-05, -4.46316724947e-05, 8.76153902052e-06, 8.21214755877e-05, 0.        ,0.        ,0.1273    ,0.0001927 ,0.22094092,0.1273    ,0.61204254,0.0485072 ,0.12723183,1.18434232,0.04800804,0.12721221,1.18444253,0.16290799,0.12721221,1.18444373,0.16290799,0.01151221,0.88068938
0.037, -0.000872197450028, 0.000111381811347, -7.70927749345e-05, -4.46316724956e-05, 8.76153902141e-06, 8.21214755877e-05, 0.        ,0.        ,0.1273    ,0.0001927 ,0.22094092,0.1273    ,0.61204254,0.0485072 ,0.12723183,1.18434232,0.04800804,0.12721221,1.18444253,0.16290799,0.12721221,1.18444373,0.16290799,0.01151221,0.88068938
0.059, -0.000872197450028, 0.000111381811347, -7.70927749345e-05, -4.46316724956e-05, 8.76153902052e-06, 8.21214755877e-05, 0.        ,0.        ,0.1273    ,0.0001927 ,0.22094092,0.1273    ,0.61204254,0.0485072 ,0.12723183,1.18434232,0.04800804,0.12721221,1.18444253,0.16290799,0.12721221,1.18444373,0.16290799,0.01151221,0.88068938
0.079, -0.000872197450028, 0.000111381811347, -7.70927749345e-05, -4.46316724956e-05, 8.76153902141e-06, 8.21214755877e-05, 0.        ,0.        ,0.1273    ,0.0001927 ,0.22094092,0.1273    ,0.61204254,0.0485072 ,0.12723183,1.18434232,0.04800804,0.12721221,1.18444253,0.16290799,0.12721221,1.18444373,0.16290799,0.01151221,0.88068938
0.1, -0.000872197450028, 0.000111381811346, -7.70927749345e-05, -4.46316724956e-05, 8.76153902052e-06, 8.21214755886e-05, 0.        ,0.        ,0.1273    ,0.0001927 ,0.22094092,0.1273    ,0.61204254,0.0485072 ,0.12723183,1.18434232,0.04800804,0.12721221,1.18444253,0.16290799,0.12721221,1.18444373,0.16290799,0.01151221,0.88068938
0.119, -0.000872197450028, 0.000111381811346, -7.70927749345e-05, -4.46316724956e-05, 8.76153901963e-06, 8.21214755886e-05, 0.        ,0.        ,0.1273    ,0.0001927 ,0.22094092,0.1273    ,0.61204254,0.0485072 ,0.12723183,1.18434232,0.04800804,0.12721221,1.18444253,0.16290799,0.12721221,1.18444373,0.16290799,0.01151221,0.88068938
0.139, -0.000872197450028, 0.000111381811347, -7.70927749345e-05, -4.46316724947e-05, 8.7615390223e-06, 8.21214755877e-05, 0.        ,0.        ,0.1273    ,0.0001927 ,0.22094092,0.1273    ,0.61204254,0.0485072 ,0.12723183,1.18434232,0.04800804,0.12721221,1.18444253,0.16290799,0.12721221,1.18444373,0.16290799,0.01151221,0.88068938
0.159, -0.000872197450026, 0.000111381811346, -7.70927749345e-05, -4.46316724956e-05, 8.76153902141e-06, 8.21214755886e-05, 0.        ,0.        ,0.1273    ,0.0001927 ,0.22094092,0.1273    ,0.61204254,0.0485072 ,0.12723183,1.18434232,0.04800804,0.12721221,1.18444253,0.16290799,0.12721221,1.18444373,0.16290799,0.01151221,0.88068938
0.179, -0.000872197450028, 0.000111381811346, -7.70927749345e-05, -4.46316724956e-05, 8.7615390223e-06, 8.21214755877e-05, 0.        ,0.        ,0.1273    ,0.0001927 ,0.22094092,0.1273    ,0.61204254,0.0485072 ,0.12723183,1.18434232,0.04800804,0.12721221,1.18444253,0.16290799,0.12721221,1.18444373,0.16290799,0.01151221,0.88068938
0.199, -0.000872197450029, 0.000111381811346, -7.70927749345e-05, -4.46316724956e-05, 8.76153902141e-06, 8.21214755877e-05, 0.        ,0.        ,0.1273    ,0.0001927 ,0.22094092,0.1273    ,0.61204254,0.0485072 ,0.12723183,1.18434232,0.04800804,0.12721221,1.18444253,0.16290799,0.12721221,1.18444373,0.16290799,0.01151221,0.88068938
0.219, -0.000872197450028, 0.000111381811346, -7.70927749345e-05, -4.46316724956e-05, 8.7615390223e-06, 8.21214755877e-05, 0.        ,0.        ,0.1273    ,0.0001927 ,0.22094092,0.1273    ,0.61204254,0.0485072 ,0.12723183,1.18434232,0.04800804,0.12721221,1.18444253,0.16290799,0.12721221,1.18444373,0.16290799,0.01151221,0.88068938
0.239, -0.000872197450027, 0.000111381811347, -7.70927749345e-05, -4.46316724947e-05, 8.76153902141e-06, 8.21214755877e-05, 0.        ,0.        ,0.1273    ,0.0001927 ,0.22094092,0.1273    ,0.61204254,0.0485072 ,0.12723183,1.18434232,0.04800804,0.12721221,1.18444253,0.16290799,0.12721221,1.18444373,0.16290799,0.01151221,0.88068938
