t, j0, j1, j2, j3, j4, j5, l0x, l0y, l0z, l1x, l1y, l1z, l2x, l2y, l2z, l3x, l3y, l3z, l4x, l4y, l4z, l5x, l5y, l5z, l6x, l6y, l6z, ed
0.02, 0.000315334571312, -1.57060557267, -7.11077674005e-05, -1.5706028426, -7.7142876223e-05, 5.75743194862e-05,  0.        , 0.        , 0.1273    ,-0.00006967, 0.22094099, 0.1273    , 0.00010128, 0.04904103, 0.73929999, 0.00016975, 0.04904106, 1.31159998, 0.00013352, 0.16394105, 1.31159998, 0.00016975, 0.16394106, 1.42729998, 0.96964819
0.038, 0.000315334571312, -1.57060557267, -7.11077673996e-05, -1.5706028426, -7.71428762212e-05, 5.75743194871e-05,  0.        , 0.        , 0.1273    ,-0.00006967, 0.22094099, 0.1273    , 0.00010128, 0.04904103, 0.73929999, 0.00016975, 0.04904106, 1.31159998, 0.00013352, 0.16394105, 1.31159998, 0.00016975, 0.16394106, 1.42729998, 0.96964819
0.061, 0.000315334571312, -1.57060557267, -7.11077674005e-05, -1.5706028426, -7.71428762221e-05, 5.75743194871e-05,  0.        , 0.        , 0.1273    ,-0.00006967, 0.22094099, 0.1273    , 0.00010128, 0.04904103, 0.73929999, 0.00016975, 0.04904106, 1.31159998, 0.00013352, 0.16394105, 1.31159998, 0.00016975, 0.16394106, 1.42729998, 0.96964819
0.08, 0.000315334571312, -1.57060557267, -7.11077674005e-05, -1.5706028426, -7.71428762238e-05, 5.75743194871e-05,  0.        , 0.        , 0.1273    ,-0.00006967, 0.22094099, 0.1273    , 0.00010128, 0.04904103, 0.73929999, 0.00016975, 0.04904106, 1.31159998, 0.00013352, 0.16394105, 1.31159998, 0.00016975, 0.16394106, 1.42729998, 0.96964819
0.099, 0.000315334571312, -1.57060557267, -7.11077674005e-05, -1.5706028426, -7.71428762221e-05, 5.75743194871e-05,  0.        , 0.        , 0.1273    ,-0.00006967, 0.22094099, 0.1273    , 0.00010128, 0.04904103, 0.73929999, 0.00016975, 0.04904106, 1.31159998, 0.00013352, 0.16394105, 1.31159998, 0.00016975, 0.16394106, 1.42729998, 0.96964819
0.119, 0.000315334571312, -1.57060557267, -7.11077674005e-05, -1.5706028426, -7.7142876223e-05, 5.75743194871e-05,  0.        , 0.        , 0.1273    ,-0.00006967, 0.22094099, 0.1273    , 0.00010128, 0.04904103, 0.73929999, 0.00016975, 0.04904106, 1.31159998, 0.00013352, 0.16394105, 1.31159998, 0.00016975, 0.16394106, 1.42729998, 0.96964819
0.139, 0.000315334571312, -1.57060557267, -7.11077673996e-05, -1.5706028426, -7.7142876223e-05, 5.75743194871e-05,  0.        , 0.        , 0.1273    ,-0.00006967, 0.22094099, 0.1273    , 0.00010128, 0.04904103, 0.73929999, 0.00016975, 0.04904106, 1.31159998, 0.00013352, 0.16394105, 1.31159998, 0.00016975, 0.16394106, 1.42729998, 0.96964819
0.159, 0.000315334571312, -1.57060557267, -7.11077674005e-05, -1.5706028426, -7.71428762212e-05, 5.75743194871e-05,  0.        , 0.        , 0.1273    ,-0.00006967, 0.22094099, 0.1273    , 0.00010128, 0.04904103, 0.73929999, 0.00016975, 0.04904106, 1.31159998, 0.00013352, 0.16394105, 1.31159998, 0.00016975, 0.16394106, 1.42729998, 0.96964819
0.179, 0.000315334571312, -1.57060557267, -7.11077674005e-05, -1.5706028426, -7.71428762238e-05, 5.75743194862e-05,  0.        , 0.        , 0.1273    ,-0.00006967, 0.22094099, 0.1273    , 0.00010128, 0.04904103, 0.73929999, 0.00016975, 0.04904106, 1.31159998, 0.00013352, 0.16394105, 1.31159998, 0.00016975, 0.16394106, 1.42729998, 0.96964819
0.199, 0.000315334571312, -1.57060557267, -7.11077674005e-05, -1.5706028426, -7.71428762238e-05, 5.75743194871e-05,  0.        , 0.        , 0.1273    ,-0.00006967, 0.22094099, 0.1273    , 0.00010128, 0.04904103, 0.73929999, 0.00016975, 0.04904106, 1.31159998, 0.00013352, 0.16394105, 1.31159998, 0.00016975, 0.16394106, 1.42729998, 0.96964819
0.22, 0.000315334571312, -1.57060557267, -7.11077674005e-05, -1.5706028426, -7.7142876223e-05, 5.75743194871e-05,  0.        , 0.        , 0.1273    ,-0.00006967, 0.22094099, 0.1273    , 0.00010128, 0.04904103, 0.73929999, 0.00016975, 0.04904106, 1.31159998, 0.00013352, 0.16394105, 1.31159998, 0.00016975, 0.16394106, 1.42729998, 0.96964819
0.24, 0.000315334571312, -1.57060557267, -7.11077673996e-05, -1.5706028426, -7.7142876223e-05, 5.75743194871e-05,  0.        , 0.        , 0.1273    ,-0.00006967, 0.22094099, 0.1273    , 0.00010128, 0.04904103, 0.73929999, 0.00016975, 0.04904106, 1.31159998, 0.00013352, 0.16394105, 1.31159998, 0.00016975, 0.16394106, 1.42729998, 0.96964819
0.259, 0.000312540038909, -1.57056078367, -0.000114253287069, -1.57060424646, -0.000115734090364, 0.000138397394154,  0.        , 0.        , 0.1273    ,-0.00006967, 0.22094099, 0.1273    , 0.00010128, 0.04904103, 0.73929999, 0.00016975, 0.04904106, 1.31159998, 0.00013352, 0.16394105, 1.31159998, 0.00016975, 0.16394106, 1.42729998, 0.96964819
0.279, 0.000284619129912, -1.570135886, -0.000523557459256, -1.57061756437, -0.000481859303242, 0.000905411263568,  0.        , 0.        , 0.1273    ,-0.00006967, 0.22094099, 0.1273    , 0.00010128, 0.04904103, 0.73929999, 0.00016975, 0.04904106, 1.31159998, 0.00013352, 0.16394105, 1.31159998, 0.00016975, 0.16394106, 1.42729998, 0.96964819
0.299, 0.000224725691661, -1.56898209915, -0.00163499744361, -1.57065372829, -0.00147604515626, 0.00298812710074,  0.        , 0.        , 0.1273    ,-0.00006288, 0.22094099, 0.1273    , 0.00039023, 0.04904111, 0.73929987, 0.00046857, 0.04904114, 1.31159986, 0.00043587, 0.16394113, 1.31159986, 0.00047239, 0.16394114, 1.42729986, 0.96944474
0.32, -0.000273679252265, -1.56688870264, -0.0036515601821, -1.57071934301, -0.00327986474222, 0.00676693933868,  0.        , 0.        , 0.1273    ,-0.00006288, 0.22094099, 0.1273    , 0.00039023, 0.04904111, 0.73929987, 0.00046857, 0.04904114, 1.31159986, 0.00043587, 0.16394113, 1.31159986, 0.00047239, 0.16394114, 1.42729986, 0.96944474
0.339, -0.000194911313907, -1.56376205921, -0.00666344374441, -1.57081734337, -0.00597400085921, 0.0124108707423, 0.        ,0.        ,0.1273    ,0.00006047,0.22094099,0.1273    ,0.00240488,0.04904034,0.73929533,0.00255143,0.0490403 ,1.31159531,0.00258287,0.1639403 ,1.31159531,0.00262141,0.16394029,1.4272953 ,0.96799869
0.359, -0.000365638136383, -1.55960389297, -0.0106689894201, -1.5709476754, -0.00955696977107, 0.0199168132104, 0.        ,0.        ,0.1273    ,0.00006047,0.22094099,0.1273    ,0.00240488,0.04904034,0.73929533,0.00255143,0.0490403 ,1.31159531,0.00258287,0.1639403 ,1.31159531,0.00262141,0.16394029,1.4272953 ,0.96799869
0.379, -0.000570126384025, -1.55448955193, -0.0155956135195, -1.57110797737, -0.0139638452673, 0.0291487531515, 0.        ,0.        ,0.1273    ,0.00008078,0.22094099,0.1273    ,0.00686756,0.04903849,0.73926167,0.00716712,0.04903838,1.31156159,0.00720914,0.16393838,1.31156159,0.00725219,0.16393836,1.42726158,0.96487385
