t, keyframeid, x1, y1, c1, x2, y2, c2, x3, y3, c3, x4, y4, c4
0.0, 0, 0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.03333333333333333, 1, 0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.06666666666666667, 2, 0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.1, 3, 0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.13333333333333333, 4, 0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.16666666666666666, 5, 0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.2, 6, 0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.23333333333333334, 7, 0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.26666666666666666, 8, 0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.3, 9, 0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.3333333333333333, 10, 0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.36666666666666664, 11, 0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.4, 12, 0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.43333333333333335, 13, 0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.4666666666666667, 14, 0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.5, 15, 0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.5333333333333333, 16, 0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.5666666666666667, 17, 0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.6, 18, 0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.6333333333333333, 19, 0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.6666666666666666, 20, 0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.7, 21, 0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.7333333333333333, 22, 0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.7666666666666667, 23, 0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.8, 24, 0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.8333333333333334, 25, 0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.8666666666666667, 26, 0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.9, 27, 0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.9333333333333333, 28, 0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.9666666666666667, 29, 0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
1.0, 30, 0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
1.0333333333333334, 31,   5.37914  ,304.183    ,  0.0797976,  0.       ,  0.       ,  0.       ,  0.       ,  0.       ,  0.       ,  0.       ,  0.       ,  0.       
1.0666666666666667, 32,   5.36325 ,304.21    ,  0.311717,  0.      ,  0.      ,  0.      ,  0.      ,  0.      ,  0.      ,  0.      ,  0.      ,  0.      
1.1, 33,   5.35075 ,306.05    ,  0.677071,  0.      ,  0.      ,  0.      ,  0.      ,  0.      ,  0.      ,  0.      ,  0.      ,  0.      
1.1333333333333333, 34,   5.33385 ,306.163   ,  0.833958,  0.      ,  0.      ,  0.      ,  0.      ,  0.      ,  0.      ,  0.      ,  0.      ,  0.      
